age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,previous,target,pdays_contacted
34,technician,single,secondary,no,347,yes,no,cellular,jul,947,6,0,0,never
34,blue-collar,married,secondary,no,745,yes,no,cellular,apr,400,5,4,0,contacted
19,student,single,secondary,no,291,no,no,telephone,may,291,5,0,0,never
55,retired,married,secondary,no,2749,yes,yes,,may,58,2,0,0,never
44,blue-collar,married,primary,no,213,no,no,,may,158,1,0,0,never
51,services,married,,no,193,yes,no,,may,202,3,0,0,never
47,,married,,no,677,no,no,cellular,aug,384,1,4,0,contacted
60,retired,married,primary,no,-382,yes,no,,may,140,2,0,0,never
36,technician,married,secondary,no,474,yes,no,,may,59,1,0,0,never
38,technician,married,secondary,no,0,yes,yes,cellular,jul,146,4,0,0,never
54,technician,divorced,secondary,no,765,yes,yes,cellular,jul,812,3,0,0,never
37,admin.,divorced,,no,471,yes,no,cellular,may,200,1,0,0,never
54,services,married,primary,no,1059,no,no,cellular,aug,147,3,0,0,never
36,unemployed,married,secondary,no,352,yes,no,cellular,jun,94,2,0,0,never
36,services,divorced,tertiary,no,58,yes,no,cellular,jul,29,13,0,0,never
52,unemployed,married,secondary,no,1416,no,no,cellular,sep,218,3,3,1,contacted
38,technician,single,tertiary,no,1369,yes,no,cellular,feb,841,3,0,0,never
30,management,single,tertiary,no,17,no,no,cellular,aug,95,6,0,0,never
23,blue-collar,single,secondary,no,13,yes,yes,,may,280,3,0,0,never
32,management,divorced,tertiary,no,219,yes,no,cellular,jul,111,1,0,0,never
29,management,married,tertiary,no,1441,yes,no,cellular,feb,80,2,0,1,never
37,management,married,tertiary,no,57,no,no,,jun,77,1,0,0,never
47,management,single,tertiary,no,714,yes,no,cellular,may,609,1,0,0,never
36,blue-collar,married,primary,no,287,yes,no,,may,157,3,0,0,never
48,retired,single,primary,no,119,no,yes,cellular,jul,177,1,0,0,never
31,technician,married,secondary,no,0,no,yes,cellular,aug,144,4,0,0,never
57,management,married,tertiary,no,1172,no,no,cellular,nov,164,3,0,0,never
32,admin.,married,secondary,no,752,yes,no,cellular,may,519,2,5,1,contacted
32,services,single,secondary,no,1153,no,no,cellular,aug,340,2,0,0,never
43,technician,married,secondary,no,48,yes,no,cellular,jul,89,1,0,0,never
22,admin.,single,secondary,no,4111,no,yes,cellular,aug,65,1,0,0,never
32,management,married,tertiary,no,0,no,no,cellular,aug,104,9,0,0,never
35,blue-collar,married,primary,no,361,yes,no,,may,185,3,0,0,never
56,blue-collar,married,secondary,no,1602,yes,no,,may,427,1,0,0,never
58,retired,married,tertiary,no,0,no,no,,may,393,1,0,0,never
35,services,married,tertiary,no,1359,no,no,,jun,585,2,0,0,never
29,unemployed,married,primary,no,639,no,yes,cellular,feb,358,2,0,0,never
57,blue-collar,married,primary,no,0,no,no,cellular,jul,237,3,0,0,never
54,management,divorced,tertiary,no,496,no,no,cellular,jun,161,1,3,0,contacted
43,unemployed,single,primary,no,698,yes,no,,may,322,1,0,0,never
37,admin.,single,secondary,no,1560,yes,no,cellular,nov,67,1,2,0,contacted
35,services,married,secondary,no,0,yes,no,cellular,jul,251,3,0,0,never
41,management,single,tertiary,no,4594,yes,no,,jun,393,11,0,0,never
48,blue-collar,married,primary,no,104,no,no,cellular,aug,103,4,0,0,never
28,blue-collar,single,secondary,no,339,yes,no,cellular,jul,353,1,0,0,never
43,entrepreneur,married,tertiary,yes,-250,no,no,,jun,104,1,0,0,never
36,management,single,tertiary,no,7252,no,no,cellular,aug,153,1,0,0,never
40,management,married,tertiary,no,995,yes,no,cellular,jul,96,2,0,0,never
30,admin.,single,secondary,no,110,no,no,cellular,jul,132,4,0,0,never
55,management,married,tertiary,no,1402,yes,no,cellular,nov,66,1,0,0,never
43,services,married,secondary,no,1220,no,no,cellular,jul,307,2,0,0,never
48,management,single,tertiary,no,334,yes,no,cellular,sep,600,2,12,1,contacted
36,self-employed,single,tertiary,no,3560,no,no,cellular,nov,658,3,2,0,contacted
50,technician,single,secondary,no,-463,yes,no,,may,269,3,0,0,never
30,services,single,secondary,no,85,yes,no,cellular,jul,81,7,0,0,never
32,technician,married,tertiary,no,60,no,no,cellular,aug,153,7,0,0,never
32,blue-collar,single,secondary,no,782,yes,no,cellular,apr,517,1,0,0,never
43,management,married,tertiary,no,439,no,no,,jun,71,1,0,0,never
76,housemaid,married,primary,no,1483,no,no,cellular,aug,90,4,0,0,never
53,housemaid,single,primary,no,80,no,no,cellular,feb,230,2,0,0,never
30,admin.,single,secondary,no,1282,yes,no,cellular,may,346,3,2,0,contacted
54,blue-collar,married,secondary,no,10,yes,no,cellular,aug,195,4,0,0,never
43,management,married,tertiary,no,1429,yes,no,cellular,nov,1015,1,2,1,contacted
43,blue-collar,divorced,,yes,1,no,no,,jun,188,1,0,0,never
33,management,married,secondary,yes,7,no,yes,cellular,aug,239,2,0,0,never
35,management,single,tertiary,no,687,yes,no,,may,166,2,0,0,never
31,admin.,single,secondary,no,862,yes,no,cellular,may,47,2,0,0,never
44,management,divorced,tertiary,no,2237,yes,no,,jun,125,2,0,0,never
36,admin.,married,secondary,no,0,yes,no,,may,578,2,0,0,never
30,technician,married,tertiary,no,179,yes,no,cellular,jul,111,2,0,0,never
54,admin.,single,secondary,no,15,yes,no,cellular,feb,93,1,0,0,never
31,technician,single,tertiary,no,4979,no,yes,cellular,aug,33,2,0,0,never
37,services,married,secondary,no,1328,yes,no,telephone,may,121,2,4,0,contacted
32,management,single,tertiary,no,2223,no,no,,dec,10,1,0,0,never
37,unemployed,married,secondary,no,356,no,no,cellular,feb,33,2,1,0,contacted
58,admin.,divorced,secondary,no,3058,yes,no,telephone,may,114,1,1,0,contacted
88,retired,married,primary,no,648,no,no,telephone,sep,318,1,0,0,never
57,blue-collar,married,primary,no,3498,no,no,cellular,jul,210,2,2,0,contacted
46,blue-collar,married,primary,no,-169,no,yes,,may,336,3,0,0,never
34,management,married,tertiary,no,1036,yes,no,cellular,mar,78,4,7,0,contacted
43,blue-collar,married,primary,no,0,yes,no,,may,3,1,0,0,never
32,blue-collar,married,secondary,yes,-238,yes,no,,may,427,1,0,0,never
55,services,divorced,secondary,no,218,yes,no,,may,200,2,0,0,never
36,management,single,tertiary,no,3669,no,no,cellular,apr,166,1,1,0,contacted
37,services,married,secondary,no,1627,yes,no,,jun,602,2,0,0,never
46,technician,divorced,tertiary,no,0,yes,no,cellular,aug,249,5,0,0,never
42,management,married,tertiary,no,4617,yes,no,cellular,jul,543,2,0,0,never
32,management,married,tertiary,no,578,no,yes,cellular,jul,29,2,0,0,never
34,blue-collar,married,primary,no,698,yes,no,cellular,may,83,5,0,0,never
49,management,married,primary,no,1330,no,yes,,jun,37,1,0,0,never
29,management,single,tertiary,no,572,no,no,cellular,dec,314,1,1,1,contacted
32,admin.,married,tertiary,no,653,no,no,cellular,jun,84,1,0,1,never
33,technician,married,secondary,no,23,no,no,cellular,aug,53,4,0,0,never
35,technician,single,tertiary,no,2012,yes,no,,may,413,2,0,0,never
61,retired,married,secondary,no,0,no,no,cellular,feb,75,1,0,0,never
43,admin.,single,secondary,no,277,yes,no,cellular,may,315,2,1,0,contacted
30,student,single,tertiary,no,0,no,no,cellular,feb,10,5,0,0,never
47,technician,married,secondary,no,2149,yes,no,cellular,oct,241,1,2,0,contacted
58,retired,married,secondary,no,5523,no,no,,jun,141,1,0,0,never
37,technician,divorced,secondary,yes,325,yes,yes,,jun,487,1,0,0,never
34,technician,married,secondary,no,51,yes,no,,may,19,2,0,0,never
46,blue-collar,married,secondary,no,2836,yes,no,cellular,may,13,7,7,0,contacted
42,technician,single,secondary,no,60,yes,yes,cellular,jan,183,2,1,0,contacted
40,unemployed,divorced,secondary,no,193,yes,no,cellular,may,195,1,1,0,contacted
30,management,single,tertiary,no,720,no,no,cellular,jan,1265,4,4,1,contacted
29,services,married,secondary,no,3,yes,no,cellular,jul,183,1,0,0,never
57,technician,married,primary,no,0,no,no,,may,98,1,0,0,never
59,retired,married,primary,no,0,no,no,cellular,aug,347,1,0,0,never
54,blue-collar,married,secondary,no,-69,yes,no,,may,135,2,0,0,never
43,technician,single,secondary,no,326,yes,no,cellular,jul,87,8,0,0,never
51,blue-collar,married,secondary,no,1374,yes,no,,may,378,1,0,0,never
42,blue-collar,married,secondary,no,698,no,no,,jun,729,2,0,0,never
43,blue-collar,married,primary,no,2105,yes,no,cellular,jul,36,2,0,0,never
42,services,married,secondary,no,3236,no,no,,jun,521,11,0,0,never
42,services,single,secondary,no,877,no,no,cellular,nov,90,2,0,0,never
33,management,single,tertiary,no,373,no,yes,cellular,jul,267,1,4,1,contacted
50,blue-collar,married,secondary,no,372,yes,no,telephone,may,21,1,0,0,never
54,blue-collar,married,secondary,no,983,no,no,cellular,aug,54,6,0,0,never
35,management,single,secondary,no,0,no,no,,jun,19,1,0,0,never
30,services,married,primary,no,-286,yes,no,,may,202,1,0,0,never
27,technician,single,tertiary,no,3064,no,yes,cellular,jan,389,1,0,0,never
29,admin.,single,secondary,no,-194,yes,no,cellular,may,127,1,0,0,never
25,student,single,secondary,no,8,no,no,cellular,apr,107,2,0,1,never
32,services,divorced,secondary,no,-34,yes,no,cellular,may,147,2,0,0,never
41,admin.,married,secondary,no,1380,yes,no,cellular,apr,65,1,1,0,contacted
48,management,married,secondary,no,0,yes,no,telephone,jul,90,2,0,0,never
53,blue-collar,married,secondary,no,2,yes,no,,may,851,2,0,0,never
36,technician,married,primary,no,4585,yes,no,,may,311,3,0,0,never
51,entrepreneur,married,tertiary,no,209,no,no,cellular,nov,130,1,2,0,contacted
45,,married,,no,356,no,no,cellular,aug,212,2,0,0,never
44,blue-collar,married,secondary,no,837,yes,no,cellular,feb,218,1,0,0,never
43,blue-collar,married,secondary,no,597,yes,no,cellular,feb,87,1,1,0,contacted
30,management,single,tertiary,no,464,no,no,cellular,jan,80,1,0,0,never
46,technician,single,secondary,no,874,no,no,cellular,nov,819,3,0,1,never
32,services,married,secondary,no,-344,no,yes,cellular,feb,44,1,0,0,never
36,technician,single,primary,no,2169,yes,no,cellular,nov,133,2,3,0,contacted
51,management,divorced,tertiary,no,986,no,no,,may,143,2,0,0,never
32,technician,single,secondary,no,493,no,no,cellular,aug,289,2,0,0,never
51,housemaid,divorced,secondary,no,330,no,no,telephone,nov,218,3,0,0,never
34,technician,single,tertiary,no,184,yes,no,cellular,jul,87,3,0,0,never
48,blue-collar,married,,no,100,yes,no,,may,206,1,0,0,never
52,admin.,married,secondary,no,484,yes,no,,may,128,1,0,0,never
37,self-employed,married,tertiary,no,1146,no,yes,cellular,jul,80,1,0,0,never
43,blue-collar,married,primary,no,0,yes,no,,jun,215,3,0,0,never
38,admin.,married,secondary,no,766,yes,no,cellular,apr,461,2,1,0,contacted
55,services,married,secondary,no,2120,no,no,cellular,aug,236,3,0,0,never
47,services,married,secondary,no,1474,yes,no,cellular,may,77,1,3,0,contacted
35,admin.,married,secondary,no,643,yes,no,cellular,feb,346,2,0,0,never
48,services,divorced,secondary,no,858,yes,no,,may,353,4,0,0,never
39,admin.,single,secondary,no,1242,yes,no,,may,303,3,0,0,never
32,blue-collar,single,secondary,no,201,yes,no,cellular,feb,71,3,0,0,never
28,unemployed,married,secondary,no,655,yes,no,,jun,606,2,0,0,never
36,admin.,married,secondary,no,953,yes,no,cellular,aug,80,1,2,0,contacted
41,entrepreneur,married,tertiary,no,70,no,no,,may,14,1,1,0,contacted
42,blue-collar,married,secondary,no,103,no,no,,jun,95,2,0,0,never
32,services,single,secondary,no,2251,yes,yes,cellular,nov,131,1,1,0,contacted
50,technician,married,tertiary,no,72,no,no,telephone,dec,12,1,0,0,never
51,services,married,primary,no,294,no,no,,jun,112,2,0,0,never
31,management,single,secondary,no,0,no,no,cellular,aug,87,7,0,0,never
31,technician,married,secondary,no,0,no,no,cellular,jul,229,3,0,0,never
28,blue-collar,married,primary,no,26,no,no,,may,40,3,0,0,never
52,admin.,married,secondary,no,-462,yes,no,cellular,feb,172,5,0,0,never
37,admin.,married,tertiary,no,0,yes,no,cellular,jul,115,1,0,0,never
48,student,single,,no,1279,no,no,telephone,oct,2429,1,0,0,never
43,blue-collar,married,primary,no,-423,yes,yes,cellular,may,457,1,0,0,never
56,retired,married,secondary,no,344,yes,no,,may,221,1,0,0,never
29,technician,single,secondary,no,3851,no,no,cellular,nov,59,2,0,0,never
55,services,married,secondary,no,529,yes,no,cellular,jul,137,2,0,0,never
44,technician,married,secondary,no,310,yes,no,cellular,feb,200,1,1,0,contacted
43,services,married,secondary,no,0,yes,no,,may,129,1,0,0,never
79,retired,married,secondary,no,2354,no,no,telephone,aug,121,2,0,0,never
30,management,single,tertiary,no,1268,no,no,cellular,jul,73,4,0,0,never
36,admin.,married,secondary,no,110,yes,yes,cellular,jul,94,1,0,0,never
48,technician,married,secondary,no,1764,yes,no,,may,125,2,0,0,never
44,management,single,tertiary,no,6350,yes,no,cellular,jul,323,1,0,0,never
35,services,married,secondary,no,39,no,no,,may,143,1,0,0,never
49,blue-collar,divorced,primary,no,235,no,no,cellular,jan,626,1,0,0,never
73,retired,single,secondary,no,1050,no,no,cellular,mar,562,3,2,1,contacted
45,entrepreneur,married,tertiary,no,0,yes,no,,jun,50,2,0,0,never
57,technician,married,tertiary,no,-1,no,no,,may,850,2,0,1,never
35,admin.,married,secondary,no,-428,yes,yes,cellular,jul,147,1,0,0,never
60,technician,divorced,secondary,no,615,yes,no,cellular,jan,130,1,0,0,never
50,management,married,tertiary,no,0,no,no,,jun,916,1,0,0,never
58,retired,divorced,secondary,no,312,no,no,cellular,aug,398,2,0,0,never
47,management,divorced,tertiary,no,2105,no,yes,cellular,jul,363,1,0,0,never
46,management,married,tertiary,no,375,no,no,cellular,jul,130,1,0,0,never
59,technician,married,secondary,no,371,yes,no,,may,832,3,0,0,never
43,services,married,primary,no,448,yes,no,,may,118,6,0,0,never
31,technician,single,tertiary,no,-749,yes,yes,cellular,jul,82,4,0,0,never
36,management,married,,no,-35,yes,yes,,may,17,2,0,0,never
34,services,single,secondary,no,2257,no,yes,telephone,jan,568,2,0,0,never
30,unemployed,single,secondary,no,40,no,no,cellular,feb,133,1,0,0,never
25,technician,single,secondary,no,173,yes,no,cellular,may,186,2,0,0,never
44,blue-collar,married,primary,no,276,yes,no,cellular,jul,535,2,0,0,never
28,management,single,tertiary,no,2725,no,no,cellular,jun,292,1,1,1,contacted
28,management,single,,no,81,no,yes,cellular,jul,158,1,0,0,never
31,blue-collar,married,primary,no,99,yes,no,cellular,apr,193,2,1,0,contacted
28,management,single,tertiary,no,0,no,no,cellular,jul,94,1,0,0,never
34,admin.,married,tertiary,no,69,no,yes,cellular,aug,120,3,6,1,contacted
51,management,married,tertiary,no,0,no,no,,jun,302,1,0,1,never
51,retired,single,primary,no,604,no,no,,jun,43,2,0,0,never
37,management,married,tertiary,no,11391,yes,no,cellular,nov,103,1,0,0,never
50,admin.,divorced,secondary,no,237,no,yes,telephone,nov,169,1,0,1,never
44,management,single,tertiary,no,1090,no,no,cellular,jul,204,4,2,1,contacted
38,unemployed,married,secondary,no,0,no,no,cellular,jul,168,2,0,0,never
41,blue-collar,single,secondary,no,948,yes,no,,jun,157,1,0,0,never
29,management,single,tertiary,no,600,yes,no,cellular,oct,170,5,0,0,never
59,retired,divorced,secondary,no,319,no,no,cellular,jul,129,1,0,0,never
34,admin.,married,secondary,no,79,yes,no,cellular,apr,193,1,1,0,contacted
56,management,married,tertiary,no,363,no,no,cellular,feb,49,1,0,0,never
44,technician,single,secondary,no,1679,no,no,telephone,oct,718,1,0,1,never
72,retired,married,primary,no,2304,no,no,telephone,may,510,4,0,1,never
49,retired,divorced,secondary,no,-268,yes,no,cellular,feb,42,2,5,0,contacted
46,retired,married,secondary,no,23,yes,yes,cellular,aug,122,2,0,0,never
57,technician,married,primary,no,0,no,no,,jun,58,8,0,0,never
38,blue-collar,married,primary,no,0,yes,yes,,may,165,2,0,0,never
36,blue-collar,married,secondary,no,1132,yes,yes,,jun,258,2,0,0,never
38,blue-collar,married,primary,no,178,yes,no,,may,245,1,0,0,never
42,admin.,married,secondary,no,-1386,yes,yes,cellular,jul,56,4,0,0,never
67,retired,divorced,secondary,no,704,no,no,cellular,may,613,1,3,1,contacted
44,blue-collar,married,primary,no,617,yes,no,,may,227,2,0,0,never
37,management,single,tertiary,no,22125,no,yes,cellular,nov,331,2,0,1,never
30,technician,married,tertiary,no,2166,no,no,cellular,jan,316,2,0,1,never
34,blue-collar,married,secondary,no,699,yes,yes,cellular,jul,576,10,0,0,never
53,unemployed,married,secondary,no,2248,yes,no,cellular,jul,122,1,0,0,never
23,services,single,secondary,no,665,yes,no,,may,1183,1,0,1,never
53,entrepreneur,married,tertiary,no,2289,yes,yes,cellular,nov,183,1,0,0,never
39,blue-collar,married,tertiary,no,597,no,no,cellular,jul,686,6,0,1,never
58,blue-collar,married,primary,no,853,no,no,cellular,jul,317,3,0,0,never
52,technician,divorced,tertiary,no,728,no,no,,jun,644,1,0,0,never
30,management,single,tertiary,no,1130,yes,no,,may,138,3,0,0,never
71,retired,married,primary,no,3230,no,no,cellular,may,341,2,3,1,contacted
29,services,single,secondary,no,703,yes,no,,may,129,5,0,0,never
50,entrepreneur,married,secondary,no,0,yes,yes,cellular,nov,344,1,0,0,never
55,blue-collar,married,secondary,no,176,no,yes,cellular,aug,140,11,0,0,never
87,retired,divorced,primary,no,6746,no,no,telephone,oct,749,1,0,1,never
47,management,divorced,tertiary,no,313,yes,no,,jun,114,7,0,0,never
31,blue-collar,single,primary,no,216,yes,no,,may,565,1,0,1,never
39,blue-collar,married,primary,no,1473,yes,no,,jun,112,4,0,0,never
26,blue-collar,single,primary,no,16,no,yes,cellular,jul,249,2,0,0,never
33,management,single,tertiary,no,605,no,no,cellular,aug,452,3,0,0,never
39,blue-collar,married,secondary,no,280,yes,no,,jun,147,3,0,0,never
44,management,married,tertiary,no,1802,no,no,telephone,aug,105,5,0,0,never
54,blue-collar,married,secondary,no,844,no,no,telephone,feb,8,7,18,0,contacted
41,management,married,tertiary,no,517,yes,no,,may,251,1,0,0,never
28,management,married,tertiary,no,102,yes,no,,may,314,2,0,0,never
50,housemaid,married,secondary,no,1484,no,no,,jun,213,1,0,0,never
37,services,married,secondary,no,343,yes,yes,cellular,may,104,1,7,0,contacted
48,management,married,secondary,no,0,no,no,cellular,nov,20,4,0,0,never
42,admin.,married,secondary,no,16517,no,no,cellular,mar,549,5,4,0,contacted
34,blue-collar,married,secondary,no,270,yes,yes,,may,159,1,0,0,never
77,retired,married,primary,no,680,no,no,telephone,aug,103,3,0,0,never
35,admin.,divorced,secondary,no,534,no,no,cellular,jul,148,3,0,0,never
60,blue-collar,married,primary,no,11,no,no,telephone,aug,15,10,0,0,never
26,student,single,tertiary,no,13887,no,no,cellular,sep,199,4,0,0,never
40,blue-collar,married,primary,no,3705,yes,no,cellular,may,23,1,1,0,contacted
36,blue-collar,single,primary,no,3214,yes,no,,jun,124,2,0,0,never
41,blue-collar,married,primary,no,178,yes,no,,jul,5,1,1,0,contacted
43,entrepreneur,married,secondary,no,0,yes,no,,jun,113,1,0,0,never
52,blue-collar,married,primary,no,-27,no,no,cellular,aug,51,8,0,0,never
